ts,symbol,mint,buy_dex,sell_dex,buy_price_usd,sell_price_usd,buy_liquidity_usd,sell_liquidity_usd,gross_spread_pct,total_fee_pct,net_spread_pct,profit_usd_on_20
2026-05-23T05:22:20.580769+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,meteora,raydium,2.018,2.02,34965172,925371,0.0991,0.45,-0.3509,-0.0702
2026-05-23T05:22:20.580769+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,orca,raydium,2.018,2.02,936229,925371,0.0991,0.55,-0.4509,-0.0902
2026-05-23T05:22:21.135444+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,orca,0.1761,0.1762,7121845,1293599,0.0568,0.55,-0.4932,-0.0986
2026-05-23T05:22:21.135444+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,meteora,0.1761,0.1762,7121845,216329,0.0568,0.45,-0.3932,-0.0786
2026-05-23T05:22:25.706727+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,orca,meteora,0.008737,0.008746,2857028,4063414,0.103,0.5,-0.397,-0.0794
2026-05-23T06:25:50.499932+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,84.33,84.58,28481515,7969369,0.2965,0.55,-0.2535,-0.0507
2026-05-23T06:25:50.499932+00:00,SOL,So11111111111111111111111111111111111111112,orca,meteora,84.33,84.43,28481515,5373994,0.1186,0.5,-0.3814,-0.0763
2026-05-23T06:25:50.499932+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,84.43,84.58,5373994,7969369,0.1777,0.45,-0.2723,-0.0545
2026-05-23T06:25:51.058521+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,meteora,5.93e-06,5.94e-06,840694,405493,0.1687,0.5,-0.3313,-0.0663
2026-05-23T06:25:51.058521+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,meteora,5.93e-06,5.94e-06,177479,405493,0.1687,0.45,-0.2813,-0.0563
2026-05-23T06:25:51.617542+00:00,WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,raydium,orca,0.1892,0.1895,4880903,181061,0.1586,0.55,-0.3914,-0.0783
2026-05-23T06:25:52.179287+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05349,0.05405,3359898,94703,1.0469,0.45,0.5969,0.1194
2026-05-23T06:25:52.753166+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,orca,meteora,2.059,2.063,945636,35717709,0.1943,0.5,-0.3057,-0.0611
2026-05-23T06:25:52.753166+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,orca,raydium,2.059,2.061,945636,934582,0.0971,0.55,-0.4529,-0.0906
2026-05-23T06:25:52.753166+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,raydium,meteora,2.061,2.063,934582,35717709,0.097,0.45,-0.353,-0.0706
2026-05-23T06:25:53.314543+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,raydium,0.1774,0.1781,1301404,7166005,0.3946,0.55,-0.1554,-0.0311
2026-05-23T06:25:53.314543+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,0.1774,0.1778,1301404,218979,0.2255,0.5,-0.2745,-0.0549
2026-05-23T06:25:53.314543+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,meteora,raydium,0.1778,0.1781,218979,7166005,0.1687,0.45,-0.2813,-0.0563
2026-05-23T06:25:58.041634+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,orca,meteora,0.008809,0.008812,2871570,4087959,0.0341,0.5,-0.4659,-0.0932
2026-05-23T08:19:17.286338+00:00,SOL,So11111111111111111111111111111111111111112,raydium,orca,81.77,82.12,7836397,26608764,0.428,0.55,-0.122,-0.0244
2026-05-23T08:19:17.286338+00:00,SOL,So11111111111111111111111111111111111111112,raydium,meteora,81.77,82.1,7836397,5230468,0.4036,0.45,-0.0464,-0.0093
2026-05-23T08:19:17.286338+00:00,SOL,So11111111111111111111111111111111111111112,meteora,orca,82.1,82.12,5230468,26608764,0.0244,0.5,-0.4756,-0.0951
2026-05-23T08:19:17.828278+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,meteora,5.77e-06,5.77e-06,817897,389509,0.1387,0.5,-0.3613,-0.0723
2026-05-23T08:19:17.828278+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,meteora,5.76e-06,5.77e-06,175463,389509,0.2257,0.45,-0.2243,-0.0449
2026-05-23T08:19:17.828278+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,orca,5.76e-06,5.77e-06,175463,817897,0.0868,0.55,-0.4632,-0.0926
2026-05-23T08:19:18.901138+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.0518,0.05211,91329,3271870,0.5985,0.45,0.1485,0.0297
2026-05-23T08:19:19.978794+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,raydium,0.1704,0.1709,1040100,6919135,0.2934,0.55,-0.2566,-0.0513
2026-05-23T08:19:19.978794+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,meteora,raydium,0.1704,0.1709,210236,6919135,0.2934,0.45,-0.1566,-0.0313
2026-05-23T08:19:24.344096+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,meteora,orca,0.008509,0.008517,3974017,2783601,0.094,0.5,-0.406,-0.0812
2026-05-23T09:12:57.806435+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,82.012,82.22,26577491,7857991,0.2536,0.55,-0.2964,-0.0593
2026-05-23T09:12:57.806435+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,81.94,82.22,5222946,7857991,0.3417,0.45,-0.1083,-0.0217
2026-05-23T09:12:57.806435+00:00,SOL,So11111111111111111111111111111111111111112,meteora,orca,81.94,82.012,5222946,26577491,0.0879,0.5,-0.4121,-0.0824
2026-05-23T09:12:58.449816+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,meteora,5.77e-06,5.77e-06,818357,389530,0.0867,0.5,-0.4133,-0.0827
2026-05-23T09:12:58.449816+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,meteora,5.76e-06,5.77e-06,175521,389530,0.1735,0.45,-0.2765,-0.0553
2026-05-23T09:12:58.449816+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,orca,5.76e-06,5.77e-06,175521,818357,0.0867,0.55,-0.4633,-0.0927
2026-05-23T09:12:59.035186+00:00,WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,orca,raydium,0.1827,0.1831,175282,4736358,0.2189,0.55,-0.3311,-0.0662
2026-05-23T09:12:59.670876+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05205,0.05212,91541,3271427,0.1345,0.45,-0.3155,-0.0631
2026-05-23T09:13:06.402891+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,meteora,orca,0.008488,0.008527,3965546,2785952,0.4595,0.5,-0.0405,-0.0081
2026-05-23T09:59:41.725462+00:00,SOL,So11111111111111111111111111111111111111112,raydium,orca,81.79,81.91,7837780,26573418,0.1467,0.55,-0.4033,-0.0807
2026-05-23T09:59:41.725462+00:00,SOL,So11111111111111111111111111111111111111112,raydium,meteora,81.79,82.023,7837780,5243909,0.2849,0.45,-0.1651,-0.033
2026-05-23T09:59:41.725462+00:00,SOL,So11111111111111111111111111111111111111112,orca,meteora,81.91,82.023,26573418,5243909,0.138,0.5,-0.362,-0.0724
2026-05-23T09:59:42.260618+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,meteora,orca,5.79e-06,5.79e-06,390226,821126,0.0173,0.5,-0.4827,-0.0965
2026-05-23T09:59:42.260618+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,meteora,5.78e-06,5.79e-06,175706,390226,0.1557,0.45,-0.2943,-0.0589
2026-05-23T09:59:42.260618+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,orca,5.78e-06,5.79e-06,175706,821126,0.173,0.55,-0.377,-0.0754
2026-05-23T09:59:42.798499+00:00,WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,orca,raydium,0.1821,0.1823,174863,4727053,0.1098,0.55,-0.4402,-0.088
2026-05-23T09:59:43.338201+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05205,0.05212,91541,3271427,0.1345,0.45,-0.3155,-0.0631
2026-05-23T09:59:44.418367+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,0.1712,0.1714,1042959,211312,0.1168,0.5,-0.3832,-0.0766
2026-05-23T09:59:44.418367+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,orca,0.1711,0.1712,6923648,1042959,0.0584,0.55,-0.4916,-0.0983
2026-05-23T09:59:44.418367+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,meteora,0.1711,0.1714,6923648,211312,0.1753,0.45,-0.2747,-0.0549
2026-05-23T09:59:48.723939+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,orca,meteora,0.008519,0.008552,2783784,3990567,0.3874,0.5,-0.1126,-0.0225
2026-05-23T10:39:45.134875+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,82.22,83.73,26633422,7930765,1.8365,0.55,1.2865,0.2573
2026-05-23T10:39:45.134875+00:00,SOL,So11111111111111111111111111111111111111112,orca,meteora,82.22,82.26,26633422,5252161,0.0486,0.5,-0.4514,-0.0903
2026-05-23T10:39:45.134875+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,82.26,83.73,5252161,7930765,1.787,0.45,1.337,0.2674
2026-05-23T10:39:45.673964+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,meteora,5.82e-06,5.82e-06,825388,392270,0.0172,0.5,-0.4828,-0.0966
2026-05-23T10:39:45.673964+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,meteora,5.81e-06,5.82e-06,176065,392270,0.241,0.45,-0.209,-0.0418
2026-05-23T10:39:45.673964+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,orca,5.81e-06,5.82e-06,176065,825388,0.2238,0.55,-0.3262,-0.0652
2026-05-23T10:39:46.210362+00:00,WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,raydium,orca,0.182,0.1828,4722793,175511,0.4396,0.55,-0.1104,-0.0221
2026-05-23T10:39:46.749689+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05205,0.05214,91541,3272894,0.1729,0.45,-0.2771,-0.0554
2026-05-23T10:39:47.313250+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,orca,meteora,1.99,2.0079,931691,34792755,0.8995,0.5,0.3995,0.0799
2026-05-23T10:39:47.313250+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,orca,raydium,1.99,2.00046,931691,920775,0.5256,0.55,-0.0244,-0.0049
2026-05-23T10:39:47.313250+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,raydium,meteora,2.00046,2.0079,920775,34792755,0.3719,0.45,-0.0781,-0.0156
2026-05-23T10:39:47.848808+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,orca,0.1718,0.1723,6950826,1049478,0.291,0.55,-0.259,-0.0518
2026-05-23T10:39:47.848808+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,meteora,0.1718,0.172,6950826,212034,0.1164,0.45,-0.3336,-0.0667
2026-05-23T10:39:47.848808+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,meteora,orca,0.172,0.1723,212034,1049478,0.1744,0.5,-0.3256,-0.0651
2026-05-23T10:39:52.266957+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,meteora,orca,0.008595,0.008615,4007213,2806607,0.2327,0.5,-0.2673,-0.0535
2026-05-23T11:12:16.963521+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,82.25,82.48,26644789,7871213,0.2796,0.55,-0.2704,-0.0541
2026-05-23T11:12:16.963521+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,82.18,82.48,5253205,7871213,0.3651,0.45,-0.0849,-0.017
2026-05-23T11:12:16.963521+00:00,SOL,So11111111111111111111111111111111111111112,meteora,orca,82.18,82.25,5253205,26644789,0.0852,0.5,-0.4148,-0.083
2026-05-23T11:12:17.498369+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,meteora,raydium,5.81e-06,5.81e-06,391760,176131,0.0172,0.45,-0.4328,-0.0866
2026-05-23T11:12:17.498369+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,meteora,5.79e-06,5.81e-06,821355,391760,0.3799,0.5,-0.1201,-0.024
2026-05-23T11:12:17.498369+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,raydium,5.79e-06,5.81e-06,821355,176131,0.3972,0.55,-0.1528,-0.0306
2026-05-23T11:12:18.035683+00:00,WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,raydium,orca,0.1821,0.1826,4728365,175427,0.2746,0.55,-0.2754,-0.0551
2026-05-23T11:12:18.572720+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05205,0.05214,91541,3272894,0.1729,0.45,-0.2771,-0.0554
2026-05-23T11:12:19.107301+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,orca,meteora,1.99,2.0022,931516,34697652,0.6131,0.5,0.1131,0.0226
2026-05-23T11:12:19.107301+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,orca,raydium,1.99,2.0011,931516,920927,0.5578,0.55,0.0078,0.0016
2026-05-23T11:12:19.107301+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,raydium,meteora,2.0011,2.0022,920927,34697652,0.055,0.45,-0.395,-0.079
2026-05-23T11:12:24.252865+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,meteora,orca,0.008616,0.008621,4015465,2806885,0.058,0.5,-0.442,-0.0884
2026-05-23T11:43:17.242743+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,82.35,82.68,26670110,7874757,0.4007,0.55,-0.1493,-0.0299
2026-05-23T11:43:17.242743+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,82.26,82.68,5265561,7874757,0.5106,0.45,0.0606,0.0121
2026-05-23T11:43:17.242743+00:00,SOL,So11111111111111111111111111111111111111112,meteora,orca,82.26,82.35,5265561,26670110,0.1094,0.5,-0.3906,-0.0781
2026-05-23T11:43:17.785938+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,meteora,5.79e-06,5.81e-06,821355,391262,0.3454,0.5,-0.1546,-0.0309
2026-05-23T11:43:17.785938+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,raydium,5.79e-06,5.81e-06,821355,176080,0.3108,0.55,-0.2392,-0.0478
2026-05-23T11:43:17.785938+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,meteora,5.81e-06,5.81e-06,176080,391262,0.0344,0.45,-0.4156,-0.0831
2026-05-23T11:43:18.322478+00:00,WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,raydium,orca,0.182,0.1821,4729635,175163,0.0549,0.55,-0.4951,-0.099
2026-05-23T11:43:18.858294+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05205,0.05214,91541,3272894,0.1729,0.45,-0.2771,-0.0554
2026-05-23T11:43:19.949505+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,raydium,0.172,0.1727,1047650,6973104,0.407,0.55,-0.143,-0.0286
2026-05-23T11:43:19.949505+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,0.172,0.1727,1047650,212821,0.407,0.5,-0.093,-0.0186
2026-05-23T11:43:24.426710+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,meteora,orca,0.008573,0.008584,3998946,2801900,0.1283,0.5,-0.3717,-0.0743
2026-05-23T12:08:21.748996+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,82.25,82.55,26621915,7868720,0.3647,0.55,-0.1853,-0.0371
2026-05-23T12:08:21.748996+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,82.1,82.55,5260097,7868720,0.5481,0.45,0.0981,0.0196
2026-05-23T12:08:21.748996+00:00,SOL,So11111111111111111111111111111111111111112,meteora,orca,82.1,82.25,5260097,26621915,0.1827,0.5,-0.3173,-0.0635
2026-05-23T12:08:22.338912+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,meteora,raydium,5.8e-06,5.8e-06,390401,175954,0.0518,0.45,-0.3982,-0.0796
2026-05-23T12:08:22.338912+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,meteora,5.79e-06,5.8e-06,821752,390401,0.0345,0.5,-0.4655,-0.0931
2026-05-23T12:08:22.338912+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,raydium,5.79e-06,5.8e-06,821752,175954,0.0863,0.55,-0.4637,-0.0927
2026-05-23T12:08:23.412221+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05183,0.05207,91484,3273390,0.4631,0.45,0.0131,0.0026
2026-05-23T12:08:24.492010+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,0.1713,0.1714,1044366,211394,0.0584,0.5,-0.4416,-0.0883
2026-05-23T12:08:24.492010+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,meteora,0.1713,0.1714,6940002,211394,0.0584,0.45,-0.3916,-0.0783
2026-05-23T12:08:28.965555+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,orca,meteora,0.008551,0.008552,2793662,3990704,0.0117,0.5,-0.4883,-0.0977
2026-05-23T12:38:44.356588+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,82.29,82.49,26687343,7866034,0.243,0.55,-0.307,-0.0614
2026-05-23T12:38:44.356588+00:00,SOL,So11111111111111111111111111111111111111112,orca,meteora,82.29,82.35,26687343,5280637,0.0729,0.5,-0.4271,-0.0854
2026-05-23T12:38:44.356588+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,82.35,82.49,5280637,7866034,0.17,0.45,-0.28,-0.056
2026-05-23T12:38:44.912386+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,meteora,5.77e-06,5.78e-06,819108,389810,0.1905,0.5,-0.3095,-0.0619
2026-05-23T12:38:44.912386+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,raydium,5.77e-06,5.78e-06,819108,175703,0.0866,0.55,-0.4634,-0.0927
2026-05-23T12:38:44.912386+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,meteora,5.78e-06,5.78e-06,175703,389810,0.1038,0.45,-0.3462,-0.0692
2026-05-23T12:38:45.466127+00:00,WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,raydium,orca,0.181,0.1817,4714996,174891,0.3867,0.55,-0.1633,-0.0327
2026-05-23T12:38:46.033649+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05183,0.05209,91484,3274234,0.5016,0.45,0.0516,0.0103
2026-05-23T12:38:46.586683+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,orca,meteora,2.005,2.008,933171,34794655,0.1496,0.5,-0.3504,-0.0701
2026-05-23T12:38:46.586683+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,raydium,meteora,2.0035,2.008,921487,34794655,0.2246,0.45,-0.2254,-0.0451
2026-05-23T12:38:46.586683+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,raydium,orca,2.0035,2.005,921487,933171,0.0749,0.55,-0.4751,-0.095
2026-05-23T12:38:47.137534+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,meteora,orca,0.1722,0.1723,212231,1049166,0.0581,0.5,-0.4419,-0.0884
2026-05-23T12:38:47.137534+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,meteora,raydium,0.1722,0.1723,212231,6959813,0.0581,0.45,-0.3919,-0.0784
2026-05-23T12:38:51.801993+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,orca,meteora,0.008506,0.008509,2785837,3974145,0.0353,0.5,-0.4647,-0.0929
2026-05-23T13:12:51.464823+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,82.75,82.94,26702667,7887451,0.2296,0.55,-0.3204,-0.0641
2026-05-23T13:12:51.464823+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,82.68,82.94,5278524,7887451,0.3145,0.45,-0.1355,-0.0271
2026-05-23T13:12:51.464823+00:00,SOL,So11111111111111111111111111111111111111112,meteora,orca,82.68,82.75,5278524,26702667,0.0847,0.5,-0.4153,-0.0831
2026-05-23T13:12:52.002650+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,meteora,orca,5.85e-06,5.85e-06,393984,830207,0.0342,0.5,-0.4658,-0.0932
2026-05-23T13:12:52.002650+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,meteora,5.85e-06,5.85e-06,176534,393984,0.1026,0.45,-0.3474,-0.0695
2026-05-23T13:12:52.002650+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,raydium,orca,5.85e-06,5.85e-06,176534,830207,0.1368,0.55,-0.4132,-0.0826
2026-05-23T13:12:52.546872+00:00,WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,orca,raydium,0.1836,0.1837,176427,4766325,0.0545,0.55,-0.4955,-0.0991
2026-05-23T13:12:53.084570+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05278,0.05319,3306931,93238,0.7768,0.45,0.3268,0.0654
2026-05-23T13:12:53.623497+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,orca,meteora,2.021,2.022,937024,35035113,0.0495,0.5,-0.4505,-0.0901
2026-05-23T13:12:53.623497+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,raydium,meteora,2.02,2.022,925323,35035113,0.099,0.45,-0.351,-0.0702
2026-05-23T13:12:53.623497+00:00,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,raydium,orca,2.02,2.021,925323,937024,0.0495,0.55,-0.5005,-0.1001
2026-05-23T13:12:54.162767+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,raydium,0.1738,0.1739,1056542,7016404,0.0575,0.55,-0.4925,-0.0985
2026-05-23T13:12:54.162767+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,meteora,raydium,0.1738,0.1739,214123,7016404,0.0575,0.45,-0.3925,-0.0785
2026-05-23T13:12:58.564295+00:00,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,meteora,orca,0.008616,0.008635,4015832,2818465,0.2205,0.5,-0.2795,-0.0559
2026-05-23T13:58:17.491659+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,83.15,83.45,26871141,7911826,0.3608,0.55,-0.1892,-0.0378
2026-05-23T13:58:17.491659+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,82.57,83.45,5303898,7911826,1.0658,0.45,0.6158,0.1232
2026-05-23T13:58:17.491659+00:00,SOL,So11111111111111111111111111111111111111112,meteora,orca,82.57,83.15,5303898,26871141,0.7024,0.5,0.2024,0.0405
2026-05-23T13:58:18.028908+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,meteora,5.86e-06,5.88e-06,830999,395893,0.3584,0.5,-0.1416,-0.0283
2026-05-23T13:58:18.028908+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,raydium,5.86e-06,5.88e-06,830999,176970,0.3584,0.55,-0.1916,-0.0383
